config,n,split,d,reps,method,coverage,coverage_lo,coverage_hi,mean_obj,mean_oracle_gap,meets
paper_ro_ellipsoid,1000,0.4,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,1.63341745011575,True
paper_ro_ellipsoid,1000,0.5,10,500,NV,0.902,0.8727939491335183,0.9250760811353939,-7.541861164271691,-0.06216753043992618,False
paper_ro_ellipsoid,1000,0.5,10,500,UG,0.994,0.9825097478959467,0.9979574037280398,-7.4616714356452505,0.018022198186514363,True
paper_ro_ellipsoid,1000,0.5,10,500,NGS,0.998,0.9887592932948532,0.9996468636054407,-7.4494469815762585,0.03024665225550617,True
paper_ro_ellipsoid,1000,0.5,10,500,UNGS,0.996,0.9855342847848231,0.9989023694773173,-7.449467808713323,0.030225825118441373,True
paper_ro_ellipsoid,1000,0.5,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.5780592354457912,True
paper_ro_ellipsoid,1000,0.5,2,500,NV,0.996,0.9855342847848231,0.9989023694773173,-1.1816441861670013,0.010218604139186188,True
paper_ro_ellipsoid,1000,0.5,2,500,UG,1.0,0.9923756595384479,1.0,-1.14063064686528,0.05123214344090738,True
paper_ro_ellipsoid,1000,0.5,2,500,NGS,1.0,0.9923756595384479,1.0,-1.1188977133534437,0.07296507695274414,True
paper_ro_ellipsoid,1000,0.5,2,500,UNGS,1.0,0.9923756595384479,1.0,-1.1180005808351734,0.07386220947101402,True
paper_ro_ellipsoid,1000,0.5,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.21907586693459855,True
paper_ro_ellipsoid,1000,0.5,50,500,NV,1.0,0.9923756595384479,1.0,-44.03247878021559,1.7053025658242405e-16,True
paper_ro_ellipsoid,1000,0.5,50,500,UG,1.0,0.9923756595384479,1.0,-44.03247878021559,1.7053025658242405e-16,True
paper_ro_ellipsoid,1000,0.5,50,500,NGS,1.0,0.9923756595384479,1.0,-44.016871475458245,0.015607304757349822,True
paper_ro_ellipsoid,1000,0.5,50,500,UNGS,1.0,0.9923756595384479,1.0,-44.03247878021559,1.7053025658242405e-16,True
paper_ro_ellipsoid,1000,0.5,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,1.5683872270377115,True
paper_ro_ellipsoid,1000,0.6,10,500,NV,0.866,0.8333339846536646,0.8930849981284793,-7.551132618813692,-0.09047457052368867,False
paper_ro_ellipsoid,1000,0.6,10,500,UG,0.994,0.9825097478959467,0.9979574037280398,-7.454860175776989,0.005797872513012999,True
paper_ro_ellipsoid,1000,0.6,10,500,NGS,1.0,0.9923756595384479,1.0,-7.432240000290624,0.028418047999378002,True
paper_ro_ellipsoid,1000,0.6,10,500,UNGS,0.996,0.9855342847848231,0.9989023694773173,-7.436842186185028,0.02381586210497504,True
paper_ro_ellipsoid,1000,0.6,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.5590236499040286,True
paper_ro_ellipsoid,1000,0.6,2,500,NV,0.992,0.9796129641658948,0.9968846848199377,-1.1801092872010244,0.011769352138154462,True
paper_ro_ellipsoid,1000,0.6,2,500,UG,1.0,0.9923756595384479,1.0,-1.134434613237991,0.0574440261011879,True
paper_ro_ellipsoid,1000,0.6,2,500,NGS,1.0,0.9923756595384479,1.0,-1.1168662795352604,0.07501235980391849,True
paper_ro_ellipsoid,1000,0.6,2,500,UNGS,1.0,0.9923756595384479,1.0,-1.1149071339139096,0.07697150542526952,True
paper_ro_ellipsoid,1000,0.6,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.2190917159675901,True
paper_ro_ellipsoid,1000,0.6,50,500,NV,1.0,0.9923756595384479,1.0,-43.972408131305976,-3.836930773104541e-16,True
paper_ro_ellipsoid,1000,0.6,50,500,UG,1.0,0.9923756595384479,1.0,-43.96207626157854,0.010331869727440988,True
paper_ro_ellipsoid,1000,0.6,50,500,NGS,1.0,0.9923756595384479,1.0,-43.94629981021077,0.026108321095204248,True
paper_ro_ellipsoid,1000,0.6,50,500,UNGS,1.0,0.9923756595384479,1.0,-43.95674433939169,0.015663791914274514,True
paper_ro_ellipsoid,1000,0.6,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,1.5083165781280914,True
paper_ro_ellipsoid,1000,0.7,10,500,NV,0.842,0.8074376489887337,0.8713473021355645,-7.5620783148854605,-0.10120159946277796,False
paper_ro_ellipsoid,1000,0.7,10,500,UG,0.994,0.9825097478959467,0.9979574037280398,-7.431820521237205,0.0290561941854786,True
paper_ro_ellipsoid,1000,0.7,10,500,NGS,0.996,0.9855342847848231,0.9989023694773173,-7.414146187543376,0.04673052787930723,True
paper_ro_ellipsoid,1000,0.7,10,500,UNGS,0.994,0.9825097478959467,0.9979574037280398,-7.404681622582421,0.056195092840262154,True
paper_ro_ellipsoid,1000,0.7,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.5592423170367093,True
paper_ro_ellipsoid,1000,0.7,2,500,NV,0.988,0.9740696388835527,0.9944890048259724,-1.1832062623824846,0.009496228911590368,True
paper_ro_ellipsoid,1000,0.7,2,500,UG,1.0,0.9923756595384479,1.0,-1.1263423184441803,0.0663601728498945,True
paper_ro_ellipsoid,1000,0.7,2,500,NGS,1.0,0.9923756595384479,1.0,-1.1103237732308848,0.08237871806318975,True
paper_ro_ellipsoid,1000,0.7,2,500,UNGS,1.0,0.9923756595384479,1.0,-1.1025086766372298,0.09019381465684503,True
paper_ro_ellipsoid,1000,0.7,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.2199155679224859,True
paper_ro_ellipsoid,1000,0.7,50,500,NV,1.0,0.9923756595384479,1.0,-43.95488495449469,-1.2789769243681802e-16,True
paper_ro_ellipsoid,1000,0.7,50,500,UG,1.0,0.9923756595384479,1.0,-43.91785978920253,0.03702516529216362,True
paper_ro_ellipsoid,1000,0.7,50,500,NGS,1.0,0.9923756595384479,1.0,-43.880546409051256,0.07433854544343725,True
paper_ro_ellipsoid,1000,0.7,50,500,UNGS,1.0,0.9923756595384479,1.0,-43.91785978920253,0.03702516529216362,True
paper_ro_ellipsoid,1000,0.7,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,1.4907934013168078,True
paper_ro_ellipsoid,1000,0.8,10,500,NV,0.774,0.7353316422926235,0.8084902191344461,-7.613605185598855,-0.15441762247470173,False
paper_ro_ellipsoid,1000,0.8,10,500,UG,0.98,0.9635798167531208,0.9891008164037892,-7.4272930966790724,0.031894466445081066,True
paper_ro_ellipsoid,1000,0.8,10,500,NGS,0.994,0.9825097478959467,0.9979574037280398,-7.38068454845522,0.07850301466893325,True
paper_ro_ellipsoid,1000,0.8,10,500,UNGS,0.986,0.9713869308622147,0.9932022102091564,-7.352862474067104,0.10632508905705042,True
paper_ro_ellipsoid,1000,0.8,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.5575531647381797,True
paper_ro_ellipsoid,1000,0.8,2,500,NV,0.974,0.9560285091657758,0.9847436160766728,-1.1795794892056646,0.01415934370108718,True
paper_ro_ellipsoid,1000,0.8,2,500,UG,0.998,0.9887592932948532,0.9996468636054407,-1.1230825541942648,0.07065627871248693,True
paper_ro_ellipsoid,1000,0.8,2,500,NGS,1.0,0.9923756595384479,1.0,-1.0994840360236762,0.09425479688307524,True
paper_ro_ellipsoid,1000,0.8,2,500,UNGS,1.0,0.9923756595384479,1.0,-1.083096455334814,0.11064237757193747,True
paper_ro_ellipsoid,1000,0.8,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.22095190953516272,True
paper_ro_ellipsoid,1000,0.8,50,500,NV,1.0,0.9923756595384479,1.0,-43.92614903037646,-1.7053025658242405e-16,True
paper_ro_ellipsoid,1000,0.8,50,500,UG,1.0,0.9923756595384479,1.0,-43.84635347884102,0.07979555153543445,True
paper_ro_ellipsoid,1000,0.8,50,500,NGS,1.0,0.9923756595384479,1.0,-43.75579332490503,0.17035570547143164,True
paper_ro_ellipsoid,1000,0.8,50,500,UNGS,1.0,0.9923756595384479,1.0,-43.814732705642015,0.1114163247344384,True
paper_ro_ellipsoid,1000,0.8,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,1.4620574771985761,True
paper_ro_ellipsoid,1000,0.9,10,500,NV,0.668,0.6255786634624316,0.7078595581424869,-7.679079591553662,-0.21990985317500578,False
paper_ro_ellipsoid,1000,0.9,10,500,UG,0.962,0.9414152274693561,0.9755398819441696,-7.378556290600307,0.08061344777834975,True
paper_ro_ellipsoid,1000,0.9,10,500,NGS,0.98,0.9635798167531208,0.9891008164037892,-7.305038978700834,0.1541307596778235,True
paper_ro_ellipsoid,1000,0.9,10,500,UNGS,0.974,0.9560285091657758,0.9847436160766728,-7.194612840597261,0.26455689778139513,True
paper_ro_ellipsoid,1000,0.9,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.557535339992683,True
paper_ro_ellipsoid,1000,0.9,2,500,NV,0.924,0.8974035863260316,0.9441309729625723,-1.188737860601189,0.00570896162365238,False
paper_ro_ellipsoid,1000,0.9,2,500,UG,0.994,0.9825097478959467,0.9979574037280398,-1.1108216185174078,0.08362520370743357,True
paper_ro_ellipsoid,1000,0.9,2,500,NGS,1.0,0.9923756595384479,1.0,-1.0856392387726979,0.10880758345214346,True
paper_ro_ellipsoid,1000,0.9,2,500,UNGS,0.998,0.9887592932948532,0.9996468636054407,-1.0388173805765653,0.1556294416482761,True
paper_ro_ellipsoid,1000,0.9,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.22165989885325244,True
paper_ro_ellipsoid,1000,0.9,50,500,NV,1.0,0.9923756595384479,1.0,-43.89166380210576,0.005476796148782128,True
paper_ro_ellipsoid,1000,0.9,50,500,UG,1.0,0.9923756595384479,1.0,-43.52960241992917,0.36753817832536556,True
paper_ro_ellipsoid,1000,0.9,50,500,NGS,1.0,0.9923756595384479,1.0,-43.34671918673143,0.550421411523115,True
paper_ro_ellipsoid,1000,0.9,50,500,UNGS,1.0,0.9923756595384479,1.0,-43.47063712493543,0.4265034733191163,True
paper_ro_ellipsoid,1000,0.9,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,1.4330490450766618,True
paper_ro_ellipsoid,200,0.1,10,500,NV,0.746,0.7060690794081029,0.7821797450848135,-7.699905846646774,-0.041494079564328296,False
paper_ro_ellipsoid,200,0.1,10,500,UG,0.978,0.9610391387886836,0.9876719917300725,-7.402650613761338,0.25576115332110727,True
paper_ro_ellipsoid,200,0.1,10,500,NGS,0.998,0.9887592932948532,0.9996468636054407,-7.286510038677166,0.3719017284052791,True
paper_ro_ellipsoid,200,0.1,10,500,UNGS,0.996,0.9855342847848231,0.9989023694773173,-7.185279776658186,0.47313199042426046,True
paper_ro_ellipsoid,200,0.1,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.7567773686964719,True
paper_ro_ellipsoid,200,0.1,2,500,NV,0.792,0.7542636968800828,0.8252836882903708,-1.1700012358056442,-0.01074240713075349,False
paper_ro_ellipsoid,200,0.1,2,500,UG,0.986,0.9713869308622147,0.9932022102091564,-1.101554298930406,0.057704529744484784,True
paper_ro_ellipsoid,200,0.1,2,500,NGS,1.0,0.9923756595384479,1.0,-1.079034607995589,0.08022422067930157,True
paper_ro_ellipsoid,200,0.1,2,500,UNGS,1.0,0.9923756595384479,1.0,-1.057102162272141,0.10215666640274972,True
paper_ro_ellipsoid,200,0.1,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.18647190530330168,True
paper_ro_ellipsoid,200,0.1,50,500,NV,0.734,0.6935922104844646,0.770839598179529,-45.32494353441306,-0.0799104605384695,False
paper_ro_ellipsoid,200,0.1,50,500,UG,0.972,0.9535535973250512,0.9832490252792435,-44.47122662390898,0.7738064499656178,True
paper_ro_ellipsoid,200,0.1,50,500,NGS,0.99,0.9768069002442693,0.9957212461034096,-44.16438211799493,1.0806509558796533,True
paper_ro_ellipsoid,200,0.1,50,500,UNGS,0.994,0.9825097478959467,0.9979574037280398,-43.87274398847116,1.37228908540344,True
paper_ro_ellipsoid,200,0.1,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,2.780941520696712,True
paper_ro_ellipsoid,200,0.2,10,500,NV,0.818,0.7817973646706083,0.8493535547958443,-7.673590478704315,-0.029906316600661554,False
paper_ro_ellipsoid,200,0.2,10,500,UG,0.988,0.9740696388835527,0.9944890048259724,-7.3612944485297716,0.2823897135738827,True
paper_ro_ellipsoid,200,0.2,10,500,NGS,0.992,0.9796129641658948,0.9968846848199377,-7.301856184479276,0.3418279776243774,True
paper_ro_ellipsoid,200,0.2,10,500,UNGS,0.994,0.9825097478959467,0.9979574037280398,-7.2006282338659595,0.44305592823769424,True
paper_ro_ellipsoid,200,0.2,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.7420497637176804,True
paper_ro_ellipsoid,200,0.2,2,500,NV,0.816,0.7796708962064596,0.8475105206218394,-1.1779055073876694,-0.009879673539465898,False
paper_ro_ellipsoid,200,0.2,2,500,UG,0.988,0.9740696388835527,0.9944890048259724,-1.1047227765353569,0.06330305731284673,True
paper_ro_ellipsoid,200,0.2,2,500,NGS,0.992,0.9796129641658948,0.9968846848199377,-1.0883238104522897,0.07970202339591365,True
paper_ro_ellipsoid,200,0.2,2,500,UNGS,0.994,0.9825097478959467,0.9979574037280398,-1.064032931317762,0.10399290253044138,True
paper_ro_ellipsoid,200,0.2,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.19523891047661462,True
paper_ro_ellipsoid,200,0.2,50,500,NV,0.86,0.826833135055546,0.8876773398121365,-44.86736645679645,-0.02390384265797927,False
paper_ro_ellipsoid,200,0.2,50,500,UG,0.994,0.9825097478959467,0.9979574037280398,-43.985374762008945,0.8580878521295255,True
paper_ro_ellipsoid,200,0.2,50,500,NGS,0.994,0.9825097478959467,0.9979574037280398,-43.79351951203479,1.0499431021036703,True
paper_ro_ellipsoid,200,0.2,50,500,UNGS,0.994,0.9825097478959467,0.9979574037280398,-43.70749754423276,1.1359650699057122,True
paper_ro_ellipsoid,200,0.2,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,2.379371060960585,True
paper_ro_ellipsoid,200,0.3,10,500,NV,0.82,0.7839253300173655,0.851195092087241,-7.669240427366247,-0.0519044473033758,False
paper_ro_ellipsoid,200,0.3,10,500,UG,0.992,0.9796129641658948,0.9968846848199377,-7.37013818299028,0.24719779707259248,True
paper_ro_ellipsoid,200,0.3,10,500,NGS,0.994,0.9825097478959467,0.9979574037280398,-7.252746809082449,0.36458917098042193,True
paper_ro_ellipsoid,200,0.3,10,500,UNGS,0.994,0.9825097478959467,0.9979574037280398,-7.180730308770813,0.43660567129205846,True
paper_ro_ellipsoid,200,0.3,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.715701581676898,True
paper_ro_ellipsoid,200,0.3,2,500,NV,0.818,0.7817973646706083,0.8493535547958443,-1.1763166617893581,-0.007705321476110519,False
paper_ro_ellipsoid,200,0.3,2,500,UG,0.976,0.9585229425360993,0.986218685344503,-1.1108659531531053,0.05774538716014236,True
paper_ro_ellipsoid,200,0.3,2,500,NGS,0.994,0.9825097478959467,0.9979574037280398,-1.0824214331221977,0.08618990719104992,True
paper_ro_ellipsoid,200,0.3,2,500,UNGS,0.996,0.9855342847848231,0.9989023694773173,-1.057585755280511,0.1110255850327368,True
paper_ro_ellipsoid,200,0.3,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.19582441694165875,True
paper_ro_ellipsoid,200,0.3,50,500,NV,0.914,0.8861601885014425,0.9355268575963924,-44.750620571635594,-0.0035465715185461306,False
paper_ro_ellipsoid,200,0.3,50,500,UG,0.984,0.9687488914666058,0.9918707469666117,-43.80741088839678,0.9396631117202628,True
paper_ro_ellipsoid,200,0.3,50,500,NGS,0.998,0.9887592932948532,0.9996468636054407,-43.56836659667405,1.1787074034429905,True
paper_ro_ellipsoid,200,0.3,50,500,UNGS,0.988,0.9740696388835527,0.9944890048259724,-43.66241858469724,1.0846554154198031,True
paper_ro_ellipsoid,200,0.3,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,2.2829824469391604,True
paper_ro_ellipsoid,200,0.4,10,500,NV,0.852,0.8181938697042727,0.8804385946107945,-7.647203961037658,-0.04083722413373748,False
paper_ro_ellipsoid,200,0.4,10,500,UG,0.992,0.9796129641658948,0.9968846848199377,-7.30787892206882,0.29848781483510006,True
paper_ro_ellipsoid,200,0.4,10,500,NGS,0.994,0.9825097478959467,0.9979574037280398,-7.24246239376947,0.3639043431344504,True
paper_ro_ellipsoid,200,0.4,10,500,UNGS,0.996,0.9855342847848231,0.9989023694773173,-7.144026402746916,0.4623403341570046,True
paper_ro_ellipsoid,200,0.4,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.7047323385179468,True
paper_ro_ellipsoid,200,0.4,2,500,NV,0.794,0.7563735290819746,0.8271433587266328,-1.1850373177655926,-0.012676646578888302,False
paper_ro_ellipsoid,200,0.4,2,500,UG,0.982,0.9661483290912607,0.990501806703803,-1.1011556289970479,0.07120504218965655,True
paper_ro_ellipsoid,200,0.4,2,500,NGS,0.988,0.9740696388835527,0.9944890048259724,-1.081672785681938,0.09068788550476643,True
paper_ro_ellipsoid,200,0.4,2,500,UNGS,0.992,0.9796129641658948,0.9968846848199377,-1.051743726347096,0.12061694483960851,True
paper_ro_ellipsoid,200,0.4,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.19957374781511544,True
paper_ro_ellipsoid,200,0.4,50,500,NV,0.966,0.9462286344983655,0.9786654801914678,-44.588180168631894,0.15676258328010642,True
paper_ro_ellipsoid,200,0.4,50,500,UG,1.0,0.9923756595384479,1.0,-43.48997880357377,1.2549639483382258,True
paper_ro_ellipsoid,200,0.4,50,500,NGS,1.0,0.9923756595384479,1.0,-43.29046445307632,1.454478298835682,True
paper_ro_ellipsoid,200,0.4,50,500,UNGS,1.0,0.9923756595384479,1.0,-43.42213060324926,1.3228121486627364,True
paper_ro_ellipsoid,200,0.4,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,2.2808511987341156,True
paper_ro_ellipsoid,200,0.5,10,500,NV,0.78,0.7416313019131544,0.8140990674283763,-7.688126256179123,-0.09450533136567729,False
paper_ro_ellipsoid,200,0.5,10,500,UG,0.974,0.9560285091657758,0.9847436160766728,-7.353781672869531,0.23983925194391395,True
paper_ro_ellipsoid,200,0.5,10,500,NGS,0.988,0.9740696388835527,0.9944890048259724,-7.264209915442159,0.3294110093712877,True
paper_ro_ellipsoid,200,0.5,10,500,UNGS,0.984,0.9687488914666058,0.9918707469666117,-7.11923541303551,0.47438551177793414,True
paper_ro_ellipsoid,200,0.5,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.6919865264274719,True
paper_ro_ellipsoid,200,0.5,2,500,NV,0.804,0.7669425076136408,0.8364218933857356,-1.1858322418889116,-0.01321965650446204,False
paper_ro_ellipsoid,200,0.5,2,500,UG,0.982,0.9661483290912607,0.990501806703803,-1.108040914522076,0.06457167086237367,True
paper_ro_ellipsoid,200,0.5,2,500,NGS,0.998,0.9887592932948532,0.9996468636054407,-1.081939037101492,0.09067354828295748,True
paper_ro_ellipsoid,200,0.5,2,500,UNGS,0.996,0.9855342847848231,0.9989023694773173,-1.036739785956407,0.13587279942804256,True
paper_ro_ellipsoid,200,0.5,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.19982566201286062,True
paper_ro_ellipsoid,200,0.5,50,500,NV,0.978,0.9610391387886836,0.9876719917300725,-44.475323549816245,0.18870256137797703,True
paper_ro_ellipsoid,200,0.5,50,500,UG,0.996,0.9855342847848231,0.9989023694773173,-43.59476156685457,1.0692645443396533,True
paper_ro_ellipsoid,200,0.5,50,500,NGS,0.996,0.9855342847848231,0.9989023694773173,-43.2505789508749,1.4134471603193217,True
paper_ro_ellipsoid,200,0.5,50,500,UNGS,0.996,0.9855342847848231,0.9989023694773173,-43.37372487304818,1.2903012381460421,True
paper_ro_ellipsoid,200,0.5,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,2.199934558016343,True
paper_ro_ellipsoid,200,0.6,10,500,NV,0.724,0.6832224284166226,0.761361867056602,-7.712362884884615,-0.1354762492221321,False
paper_ro_ellipsoid,200,0.6,10,500,UG,0.976,0.9585229425360993,0.986218685344503,-7.269207039336194,0.30767959632628766,True
paper_ro_ellipsoid,200,0.6,10,500,NGS,0.98,0.9635798167531208,0.9891008164037892,-7.181236844124343,0.39564979153813884,True
paper_ro_ellipsoid,200,0.6,10,500,UNGS,0.978,0.9610391387886836,0.9876719917300725,-7.022014222059336,0.5548724136031458,True
paper_ro_ellipsoid,200,0.6,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.6752522372765086,True
paper_ro_ellipsoid,200,0.6,2,500,NV,0.808,0.771179624871567,0.8401237814041169,-1.1875393645831995,-0.00924392735102569,False
paper_ro_ellipsoid,200,0.6,2,500,UG,0.978,0.9610391387886836,0.9876719917300725,-1.090331676953559,0.0879637602786151,True
paper_ro_ellipsoid,200,0.6,2,500,NGS,0.988,0.9740696388835527,0.9944890048259724,-1.0638905023679128,0.11440493486426101,True
paper_ro_ellipsoid,200,0.6,2,500,UNGS,0.992,0.9796129641658948,0.9968846848199377,-1.0130455993740553,0.16524983785811873,True
paper_ro_ellipsoid,200,0.6,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.20550851386058497,True
paper_ro_ellipsoid,200,0.6,50,500,NV,0.992,0.9796129641658948,0.9968846848199377,-44.39359286687908,0.1604992887914276,True
paper_ro_ellipsoid,200,0.6,50,500,UG,1.0,0.9923756595384479,1.0,-43.29599267982666,1.2580994758438442,True
paper_ro_ellipsoid,200,0.6,50,500,NGS,1.0,0.9923756595384479,1.0,-43.24576720410291,1.308324951567597,True
paper_ro_ellipsoid,200,0.6,50,500,UNGS,1.0,0.9923756595384479,1.0,-43.19852889418666,1.3555632614838422,True
paper_ro_ellipsoid,200,0.6,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,2.090000602492625,True
paper_ro_ellipsoid,200,0.7,10,500,NV,0.738,0.6977470833575388,0.7746237305827623,-7.689175971819468,-0.12597860774854744,False
paper_ro_ellipsoid,200,0.7,10,500,UG,0.966,0.9462286344983655,0.9786654801914678,-7.291227045286807,0.2719703187841136,True
paper_ro_ellipsoid,200,0.7,10,500,NGS,0.99,0.9768069002442693,0.9957212461034096,-7.106505251841066,0.45669211222985473,True
paper_ro_ellipsoid,200,0.7,10,500,UNGS,0.968,0.9486551309545582,0.9802084863734289,-6.895830328485435,0.6673670355854847,True
paper_ro_ellipsoid,200,0.7,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.6615629656849468,True
paper_ro_ellipsoid,200,0.7,2,500,NV,0.73,0.6894413425907917,0.7670514607968943,-1.197170644361751,-0.021218139587219905,False
paper_ro_ellipsoid,200,0.7,2,500,UG,0.97,0.9510963331640543,0.9817367868020865,-1.0936615487028563,0.08229095607167478,True
paper_ro_ellipsoid,200,0.7,2,500,NGS,0.99,0.9768069002442693,0.9957212461034096,-1.0517138772993129,0.12423862747521827,True
paper_ro_ellipsoid,200,0.7,2,500,UNGS,0.982,0.9661483290912607,0.990501806703803,-0.9737943477265696,0.20215815704796142,True
paper_ro_ellipsoid,200,0.7,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.20316558140294225,True
paper_ro_ellipsoid,200,0.7,50,500,NV,0.998,0.9887592932948532,0.9996468636054407,-44.329775310124724,0.19671978877100707,True
paper_ro_ellipsoid,200,0.7,50,500,UG,1.0,0.9923756595384479,1.0,-43.36418971245432,1.1623053864414086,True
paper_ro_ellipsoid,200,0.7,50,500,NGS,1.0,0.9923756595384479,1.0,-42.940971749233896,1.5855233496618375,True
paper_ro_ellipsoid,200,0.7,50,500,UNGS,1.0,0.9923756595384479,1.0,-43.18196284848788,1.344532250407852,True
paper_ro_ellipsoid,200,0.7,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,2.062403545717848,True
paper_ro_ellipsoid,200,0.8,10,500,NV,0.654,0.6112729349259212,0.6943787682119209,-7.749527792043354,-0.18692998085772958,False
paper_ro_ellipsoid,200,0.8,10,500,UG,0.972,0.9535535973250512,0.9832490252792435,-7.113329079168472,0.4492687320171511,True
paper_ro_ellipsoid,200,0.8,10,500,NGS,0.972,0.9535535973250512,0.9832490252792435,-7.113329079168472,0.4492687320171511,True
paper_ro_ellipsoid,200,0.8,10,500,UNGS,0.972,0.9535535973250512,0.9832490252792435,-6.806020409760112,0.756577401425511,True
paper_ro_ellipsoid,200,0.8,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.6609634127996502,True
paper_ro_ellipsoid,200,0.8,2,500,NV,0.728,0.6873673929547526,0.7651559077947796,-1.2015764382058935,-0.020781672704396414,False
paper_ro_ellipsoid,200,0.8,2,500,UG,0.972,0.9535535973250512,0.9832490252792435,-1.0473167185991965,0.13347804690230056,True
paper_ro_ellipsoid,200,0.8,2,500,NGS,0.972,0.9535535973250512,0.9832490252792435,-1.0473167185991965,0.13347804690230056,True
paper_ro_ellipsoid,200,0.8,2,500,UNGS,0.978,0.9610391387886836,0.9876719917300725,-0.9611817303691682,0.21961303513232883,True
paper_ro_ellipsoid,200,0.8,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.20800784212990817,True
paper_ro_ellipsoid,200,0.8,50,500,NV,0.998,0.9887592932948532,0.9996468636054407,-44.24581697973888,0.23905070494603375,True
paper_ro_ellipsoid,200,0.8,50,500,UG,0.998,0.9887592932948532,0.9996468636054407,-42.595670899648205,1.8891967850367128,True
paper_ro_ellipsoid,200,0.8,50,500,NGS,0.998,0.9887592932948532,0.9996468636054407,-42.595670899648205,1.8891967850367128,True
paper_ro_ellipsoid,200,0.8,50,500,UNGS,0.998,0.9887592932948532,0.9996468636054407,-42.368434708961416,2.116432975723496,True
paper_ro_ellipsoid,200,0.8,50,500,benchmark,1.0,0.9923756595384479,1.0,-42.46409155317787,2.020776131507036,True
paper_ro_ellipsoid,200,0.9,10,500,NV,0.516,0.4722414643366831,0.5595145567685472,-7.822141837442101,-0.27360898605870976,False
paper_ro_ellipsoid,200,0.9,10,500,UG,0.958,0.9366484142456699,0.9723676898915483,-7.008194461770917,0.5403383896124743,True
paper_ro_ellipsoid,200,0.9,10,500,NGS,0.958,0.9366484142456699,0.9723676898915483,-7.008194461770917,0.5403383896124743,True
paper_ro_ellipsoid,200,0.9,10,500,UNGS,0.958,0.9366484142456699,0.9723676898915483,-7.008194461770917,0.5403383896124743,True
paper_ro_ellipsoid,200,0.9,10,500,benchmark,1.0,0.9923756595384479,1.0,-6.901634398385975,0.6468984529974173,True
paper_ro_ellipsoid,200,0.9,2,500,NV,0.586,0.5423312223504144,0.6283573910901985,-1.226930117218353,-0.04658315614846229,False
paper_ro_ellipsoid,200,0.9,2,500,UG,0.962,0.9414152274693561,0.9755398819441696,-1.0200270394523752,0.1603199216175158,True
paper_ro_ellipsoid,200,0.9,2,500,NGS,0.962,0.9414152274693561,0.9755398819441696,-1.0200270394523752,0.1603199216175158,True
paper_ro_ellipsoid,200,0.9,2,500,UNGS,0.962,0.9414152274693561,0.9755398819441696,-1.0200270394523752,0.1603199216175158,True
paper_ro_ellipsoid,200,0.9,2,500,benchmark,1.0,0.9923756595384479,1.0,-0.9727869233715889,0.20756003769830209,True
